/level3/org/rm3-7.txt,3,4,Where did the mother dinosaur die?,"[""The dinosaur's mother must have been standing in the lake.""]"
/level3/org/rm3-7.txt,3,5,Why didn't the shell have to be cracked open?,
/level3/org/rm3-8.txt,3,1,Who found the body?,['A man was digging in the frozen ground.']
/level3/org/rm3-8.txt,3,2,What did the body look like?,['At his feet he saw what looked like a baby elephant.']
/level3/org/rm3-8.txt,3,3,When did the last mammoth die?,"['The last mammoth on Earth died at least 10,000 years ago.']"
/level3/org/rm3-8.txt,3,4,Where did the body stay in good shape?,['Its body had been kept in good shape by the ice.']
/level3/org/rm3-8.txt,3,5,Why is this find important?,['This is the first time a whole body of a mammoth has been found.']
/level3/org/rm3-9.txt,3,1,Who is the king who is giving up his throne?,"['The present king, Edward, has said he will soon leave the throne.']"
/level3/org/rm3-9.txt,3,2,What is the reason he is giving up the throne?,['It is said that Edward is giving up the throne to get married.']
/level3/org/rm3-9.txt,3,3,When did Edward become king?,
/level3/org/rm3-9.txt,3,4,Where do many people ruled by England live?,['Most of them live in India.']
/level3/org/rm3-9.txt,3,5,Why will Elizabeth someday rule England?,['There are no sons to take over the throne.']
/level4/org/rm4-1.txt,4,1,Who was the leader of the under water team?,"['Their team leader was Dr. Sylvia Earle Mead, age 35.']"
/level4/org/rm4-1.txt,4,2,What did the team do that was different?,['They studied 35 kinds of fish and found 150 types of plants.']
/level4/org/rm4-1.txt,4,3,When did they first go underwater?,"['On July 6, they entered the water.']"
/level4/org/rm4-1.txt,4,4,Where did they live underwater?,['They lived in two white tanks placed below the surface.']
/level4/org/rm4-1.txt,4,5,Why was their trip worth the work?,['They studied 35 kinds of fish and found 150 types of plants.']
/level4/org/rm4-10.txt,4,1,Who was the first football player to be paid?,"[""The man's name is John Brallier, and he was paid $10 to take the place of someone who was hurt.""]"
/level4/org/rm4-10.txt,4,2,What was the name of this player's team?,"[""John's team is called the Jeannette Sports Club.""]"
/level4/org/rm4-10.txt,4,3,When was the first football game between two schools?,['The first football game between two schools took place in 1869.']
/level4/org/rm4-10.txt,4,4,Where did this story take place?,"['(LATROBE, PA., September 4, 1895) -']"
/level4/org/rm4-10.txt,4,5,Why was John Brallier paid $10?,"[""The man's name is John Brallier, and he was paid $10 to take the place of someone who was hurt.""]"
/level4/org/rm4-11.txt,4,1,Who will be able to see a rare sight?,
/level4/org/rm4-11.txt,4,2,What will they be seeing?,['This event is called a total eclipse of the moon.']
/level4/org/rm4-11.txt,4,3,When will this event happen again after tonight?,"[""It won't hide the full moon again until 1992.""]"
/level4/org/rm4-11.txt,4,4,Where is the earth in an eclipse of the moon?,['Tonight you will be able to see a rare sight in the skies when the earth moves between the sun and the Moon.']
/level4/org/rm4-11.txt,4,5,Why will the moon have a ring of color?,"[""This ring is the earth's atmosphere being cast on the moon.""]"
/level4/org/rm4-12.txt,4,1,Who upset the French citizens?,['The people of France removed the king and queen from power.']
/level4/org/rm4-12.txt,4,2,What did the French people do in 1789?,"['So, one night, the people stormed the palace.', 'They took the king and queen to prison where they died.', 'In their place, the people chose new leaders.']"
/level4/org/rm4-12.txt,4,3,When do the French celebrate their freedom?,"['To the French, July 14 has the same meaning as July 4th does to the United States.']"
/level4/org/rm4-12.txt,4,4,Where did the people take the king and queen?,['They took the king and queen to prison where they died.']
/level4/org/rm4-12.txt,4,5,Why were the French people unhappy?,
/level4/org/rm4-13.txt,4,1,Who heard the crew's cry for help?,['It was heard in New York by a young radio operator.']
/level4/org/rm4-13.txt,4,2,What is the name of the ship?,['The name of the ship is the Titanic.']
/level4/org/rm4-13.txt,4,3,When did the ship sink?,"['(Mid-Atlantic Ocean, April 16,1912) -', 'A huge ship sank last night after hitting an iceberg.']"
/level4/org/rm4-13.txt,4,4,Where did the ship sink?,"['(Mid-Atlantic Ocean, April 16,1912) -', 'A terrible tragedy has happened in the middle of the ocean.']"
/level4/org/rm4-13.txt,4,5,Why did the ship sink?,['It is said that most people did not even feel a bump as the ship hit the iceberg.']
/level4/org/rm4-14.txt,4,1,Who will take part in four talks on TV?,['The men are John Kennedy and Richard Nixon.']
/level4/org/rm4-14.txt,4,2,What are these talks being called?,"['The talks are being called the ""Great Debates.""']"
/level4/org/rm4-14.txt,4,3,When will people vote?,['The voting will take place in early November.']
/level4/org/rm4-14.txt,4,4,Where will the two men stand?,['The two men will stand on a stage.']
/level4/org/rm4-14.txt,4,5,Why are these debates being held?,['This will help citizens make up their minds about how to vote.']
/level4/org/rm4-15.txt,4,1,Who has a foolish idea?,"['Take Robert H. Goddard, for example.']"
/level4/org/rm4-15.txt,4,2,What is his idea?,['He says it is possible to make a machine that will fly in outer space.']
/level4/org/rm4-15.txt,4,3,When did Goddard get a patent?,"['In 1914, he received a patent for his rocket.']"
/level4/org/rm4-15.txt,4,4,Where does Goddard think his rocket could go?,['He believes that someday a rocket can travel to the moon.']
/level4/org/rm4-15.txt,4,5,Why is this a silly idea?,"[""Most of the world's great machines have already been built.""]"
/level4/org/rm4-16.txt,4,1,Who played a joke on shoppers?,['A man named Richard Sears has been playing a joke on shoppers.']
/level4/org/rm4-16.txt,4,2,What does the Sears ad offer?,"['The ad said the furniture was for sale.', 'The ad said that for a short time only, these chairs would be shipped to all who paid 95 cents.']"
/level4/org/rm4-16.txt,4,3,When did Sears play this joke?,"['Not long ago, he ran an ad in some newspapers In small towns.']"
/level4/org/rm4-16.txt,4,4,"Where is the word ""miniature""?",
/level4/org/rm4-16.txt,4,5,Why did Sears play this joke?,['Sears says he did this to get attention.']
/level4/org/rm4-17.txt,4,1,Who drilled the first oil well?,['The men are named Drake and Smith.']
/level4/org/rm4-17.txt,4,2,What  use did rock oil have in the 1830's?,"[""In the 1830's, some men began to sell the oil as medicine.""]"
/level4/org/rm4-17.txt,4,3,When did this story take place?,"['(Titusville, Penn., August 31, 1859) -']"
/level4/org/rm4-17.txt,4,4,Where did the men find oil?,['Two men have found a way to drill deep into the ground and remove oil.']
/level4/org/rm4-17.txt,4,5,Why will this oil be useful?,['But it will keep the lamps burning in a lot of homes for a long time.']
/level4/org/rm4-18.txt,4,1,Who started the Pigeon Express?,['A young man named Daniel Craig has trained pigeons to carry the news.']
/level4/org/rm4-18.txt,4,2,What is the Pigeon Express?,
/level4/org/rm4-18.txt,4,3,When did he start the Pigeon Express?,"['(NEW YORK CITY, 1846) -']"
/level4/org/rm4-18.txt,4,4,Where does Craig get his news?,['Then he sails far out in the ocean to meet the ships that are returning from Europe.']
/level4/org/rm4-18.txt,4,5,Why is this a fast way to get the news?,
/level4/org/rm4-19.txt,4,1,Who almost died building the bridge?,['His name is Washington Roebling.']
/level4/org/rm4-19.txt,4,2,What is the name of the bridge?,['Brooklyn Bridge to Open Today']
/level4/org/rm4-19.txt,4,3,When did the bridge open?,"['(BROOKLYN, N.Y., May 24, 1883) -', ""The world's greatest bridge will open at 1:30 p.m. today.""]"
/level4/org/rm4-19.txt,4,4,Where will President Arthur go after the bridge opens?,
/level4/org/rm4-19.txt,4,5,Why did Roebling almost die?,['A fire broke out and the smoke almost killed him.']
/level4/org/rm4-2.txt,4,1,Who died in July of 1865?,"['James Barry, the famous army doctor, died a few weeks ago.']"
/level4/org/rm4-2.txt,4,2,What was Dr. Barry's secret?,['It seems Dr. Barry was really a woman!']
/level4/org/rm4-2.txt,4,3,When did James Barry become a doctor?,['Dr. Barry finished her training in medicine at the young age of 15.']
/level4/org/rm4-2.txt,4,4,Where did Dr. Barry treat wounded soldiers?,['This happened at the Battle of Waterloo.']
/level4/org/rm4-2.txt,4,5,Why did Dr. Barry keep the secret?,['It seems Dr. Barry hid the truth so she could practice her love of medicine.']
/level4/org/rm4-20.txt,4,1,"Who had the idea for ""railroad time""?",['Railroad time is the idea of William Allen.']
/level4/org/rm4-20.txt,4,2,What will the railroads do to their clocks?,['Then they will be reset so they tell the same time.']
/level4/org/rm4-20.txt,4,3,When will they do this?,"['At noon today, time will stand still ... but only for a moment.']"
/level4/org/rm4-20.txt,4,4,Where is the time four minutes earlier than in Chicago?,['The time in a town 20 miles west of Chicago has been four minutes earlier.']
/level4/org/rm4-20.txt,4,5,Why does Allen want to have fixed times?,"[""He thinks it's important to have all the trains leave and arrive on time.""]"
/level4/org/rm4-21.txt,4,1,What is causing automatic garage doors to open and close on their own?,"[""This week, fierce storms broke out on the sun's surface.""]"
/level4/org/rm4-21.txt,4,2,What are these storms called?,"['These storms are called solar flares, and they seem to happen about once every 11 years.']"
/level4/org/rm4-21.txt,4,3,When was the last time these storms happened?,"['The last big flares were in 1979, so they are arriving a little early this time.']"
/level4/org/rm4-21.txt,4,4,Where is the sun (how far from Earth)?,"['Some 93 million miles from Earth, the sun is causing problems.']"
/level4/org/rm4-21.txt,4,5,Why are these storms not all bad?,['They cause the night sky to light up with beautiful colors.']
/level4/org/rm4-22.txt,4,1,Who is having a problem with pests?,
/level4/org/rm4-22.txt,4,2,What are these mosquitoes doing?,"[""Now they are doing their life's work, which is to bite people and animals for their blood.""]"
/level4/org/rm4-22.txt,4,3,When will they die?,"['Most of them will die when fall comes, anyway.']"
/level4/org/rm4-22.txt,4,4,Where must the people stay to avoid the mosquitoes?,
/level4/org/rm4-22.txt,4,5,Why did this problem happen?,"['This spring, a lot of rain fell in Vermont.']"
/level4/org/rm4-23.txt,4,1,Who had a town named for him?,['Another company town is named for George Pullman.']
/level4/org/rm4-23.txt,4,2,What is a company town?,['That means that one company will own the entire town.']
/level4/org/rm4-23.txt,4,3,When was the first company town built?,['The first company town was built in 1881 near Pittsburgh.']
/level4/org/rm4-23.txt,4,4,Where is the newest company town?,['This year a new town will be built near St. Louis.']
/level4/org/rm4-23.txt,4,5,Why can company towns be bad?,
/level4/org/rm4-24.txt,4,1,Who is giving away free land?,
/level4/org/rm4-24.txt,4,2,What is the name of the new law?,['The name of the law is the Homestead Act.']
/level4/org/rm4-24.txt,4,3,When will the land be totally yours?,"['If you stay on the land for five years, it becomes yours.']"
/level4/org/rm4-24.txt,4,4,Where will many people live until they can afford lumber?,"['Many people will live in sod houses until they can afford the $1,000 it takes to buy lumber.']"
/level4/org/rm4-24.txt,4,5,Why will you probably need to build a windmill?,['You probably will also need to build a windmill to pump the water.']
/level4/org/rm4-25.txt,4,1,Who has made a safety brake?,['Elisha Otis thought of a way to make the elevators safe.']
/level4/org/rm4-25.txt,4,2,What is the name of the invention that takes the place of stairs?,['It is called the elevator.']
/level4/org/rm4-25.txt,4,3,When did this story take place?,"['(NEW YORK, 1854) -']"
/level4/org/rm4-25.txt,4,4,Where do people stand in an elevator?,['The platform where they stand is surrounded by walls.']
/level4/org/rm4-25.txt,4,5,Why were some people afraid to ride the elevator?,['Some people have been afraid that the ropes would break.']
/level4/org/rm4-26.txt,4,1,Who has the world's tallest building named after him?,"['The store and building are named for their owner, Frank Woolworth.']"
/level4/org/rm4-26.txt,4,2,What is Woolworth's?,
/level4/org/rm4-26.txt,4,3,When did the Woolworth Building open?,
/level4/org/rm4-26.txt,4,4,Where is the building located?,"['(Manhattan Island, N.Y., April 24, 1914)']"
/level4/org/rm4-26.txt,4,5,Why is the store also called the 5 and 10 cent store?,"[""It's also known as the 5 and 10 cent store, because that's the price of many of the items sold.""]"
/level4/org/rm4-27.txt,4,1,Who is the leader of the blacks who won't ride buses?,['Their leader is a man named Martin Luther King.']
/level4/org/rm4-27.txt,4,2,What did the tired black woman do?,['She refused to give up her seat to a white person.']
/level4/org/rm4-27.txt,4,3,When did the woman refuse to move?,"['On December 1, 1955, a tired black woman rode on a crowded bus.']"
/level4/org/rm4-27.txt,4,4,Where did black people have to sit on buses in the past?,"['Until now, blacks have been forced to sit in the back of the bus.']"
/level4/org/rm4-27.txt,4,5,Why did the city change its mind?,['The buses were losing money.']
/level4/org/rm4-28.txt,4,1,Who attacked U.S. ships?,['Japan Attacks U.S. Ships!']
/level4/org/rm4-28.txt,4,2,What damage was done?,
/level4/org/rm4-28.txt,4,3,When were the bombs dropped?,"['While all this happened, a group of Japanese were at the White House.']"
/level4/org/rm4-28.txt,4,4,Where did this attack take place?,"['(Pearl Harbor, Hawaii, December 7, 1941)', 'Japan has attacked U.S. sailors in Hawaii an started a war!']"
/level4/org/rm4-28.txt,4,5,Why were the Japanese visiting with President Roosevelt?,['They had told President Roosevelt they were there to discuss peace.']
/level4/org/rm4-29.txt,4,1,Who is Millie?,
/level4/org/rm4-29.txt,4,2,What is she going to do?,"['It has been learned that Millie plans to write her life story and tell how she became ""First Dog.""']"
/level4/org/rm4-29.txt,4,3,When was Millie born?,
/level4/org/rm4-29.txt,4,4,Where does Millie live?,
/level4/org/rm4-29.txt,4,5,Why will Mrs. Bush help?,"[""Because Millie's paws don't hold a pen very well, Mrs. Bush has promised to write down the words for her.""]"
/level4/org/rm4-3.txt,4,1,Who is Dr. Florence Sabin?,"['A few years ago, Dr. Sabin found a new way to check for TB.']"
/level4/org/rm4-3.txt,4,2,What disease was cut in half because of her work?,"[""Dr. Sabin's test has cut the number of TB cases in half in Denver.""]"
/level4/org/rm4-3.txt,4,3,When will Dr. Sabin stop working?,"[""Dr. Sabin won't quit until people know a lot more about how to stay in good health.""]"
/level4/org/rm4-3.txt,4,4,Where did she go in 1929?,"['In 1929, President Hoover invited her dinner at the White House.']"
/level4/org/rm4-3.txt,4,5,Why does Dr. Sabin get angry when she sees garbage lying around?,['Garbage can cause diseases.']
/level4/org/rm4-30.txt,4,1,Who were the characters in Pac Man?,"['They were named Pinky, Blinky, Inky, and Clyde.']"
/level4/org/rm4-30.txt,4,2,What video game could be played on TV screens at home?,"['The next year, the game of Pong was sold.']"
/level4/org/rm4-30.txt,4,3,When was the first video game sold?,['The first video game was sold in 1971.']
/level4/org/rm4-30.txt,4,4,Where are the video games being displayed?,"['If so, you will enjoy a new show at the Moving Image Museum in Queens.']"
/level4/org/rm4-30.txt,4,5,Why did some video game players have to see a doctor?,['Kids would play for so many hours that their muscles became sore.']
/level4/org/rm4-4.txt,4,1,Who uses the moon to mark the time?,['The Chinese have their own way of keeping time.']
/level4/org/rm4-4.txt,4,2,"What animal stands for the year 4,687?","['Last year -- 4,687 -- was the year of the snake.']"
/level4/org/rm4-4.txt,4,3,When is the Chinese New Year?,['Chinese New Year is most often between January 20 and February 20.']
/level4/org/rm4-4.txt,4,4,Where do they name years after animals?,"['In China, each year is named for an animal.']"
/level4/org/rm4-4.txt,4,5,Why does the Chinese New Year date change?,"['It changes because the moon, not the sun, is used to mark time.']"
/level4/org/rm4-5.txt,4,1,Who had a dream to build a family park?,['Disneyland is the dream of Walt Disney.']
/level4/org/rm4-5.txt,4,2,What are the names of the boats in Adventure Land?,['You can hop on the Nile Princess or the Amazon Belle.']
/level4/org/rm4-5.txt,4,3,When did Disneyland open?,"['(ANAHEIM, CALIF., July 24,1955) -', 'A giant, new park opens this week.']"
/level4/org/rm4-5.txt,4,4,Where would you see ghosts at Disneyland?,['The second area is Fantasy Land.']
/level4/org/rm4-5.txt,4,5,Why is the Matterhorn one of the best rides?,
/level4/org/rm4-6.txt,4,1,"Who went to bed on October 5, 1582, and woke up on October 15, 1582?","['So, on October 5, 1582, everyone went to bed - and woke up the next day on October 15.']"
/level4/org/rm4-6.txt,4,2,What is a leap year?,"['In a leap year, there is one extra day which is always added to the month of February.']"
/level4/org/rm4-6.txt,4,3,Where does this happen?,
/level4/org/rm4-6.txt,4,4,When was the first leap year?,['The first leap year was 1584.']
/level4/org/rm4-6.txt,4,5,Why did 10 days have to be added to the calendar?,"['Over a period of 1,500 years, the calendar had fallen 10 days behind sun time.']"
/level4/org/rm4-7.txt,4,1,"Who traveled 4,000 miles to share an idea?",['James Redfox from the Blackfoot tribe thought of the idea.']
/level4/org/rm4-7.txt,4,2,What is another name for Native Americans?,"['For hundreds of years, Indians owned the rights to all the land in the United States.']"
/level4/org/rm4-7.txt,4,3,When was the first Native American Day held?,['The first time this day was honored was in May of 1916.']
/level4/org/rm4-7.txt,4,4,Where did Redfox go with his idea?,['He even reached the White House and talked to the President.']
/level4/org/rm4-7.txt,4,5,Why is it a good idea to have Native American Day?,"['On this day, we think about those who lived here many years before Columbus was born.']"
/level4/org/rm4-8.txt,4,1,Who has special days set aside for them in September and June?,['Special Day for Kids Set Aside']
/level4/org/rm4-8.txt,4,2,What happens in towns everywhere on National Kids Day?,"['In towns everywhere, fun events take place.']"
/level4/org/rm4-8.txt,4,3,When are the two days for kids?,
/level4/org/rm4-8.txt,4,4,Where will you find many kids on the second Sunday in June?,['A second day for young people is held by some churches.']
/level4/org/rm4-8.txt,4,5,Why do adults honor kids with their own day?,"[""Boys' and girls' camps take time to show kids that they are the future hope of the world.""]"
/level4/org/rm4-9.txt,4,1,Who causes Snow White a lot of trouble?,['She meets a mean witch who causes a lot of trouble.']
/level4/org/rm4-9.txt,4,2,What is a long cartoon movie called?,['That is why it is called a full-length cartoon.']
/level4/org/rm4-9.txt,4,3,When did this movie start playing?,"['(LOS ANGELES, CALIF., December 21,1937) -', 'A new movie starts playing in theaters today.']"
/level4/org/rm4-9.txt,4,4,"Where would you go to see ""Snow White and the Seven, Dwarfs""?",
/level4/org/rm4-9.txt,4,5,Why is it so hard to make a cartoon?,['Every three seconds of action takes dozens of  drawings.']
/level5/org/rm5-1.txt,5,1,Who became parents of quints on September 14?,['Mr. and Mrs. Fischer became parents today.']
/level5/org/rm5-1.txt,5,2,"What does ""quint"" mean?","['The babies are called quints, which means five.']"
/level5/org/rm5-1.txt,5,3,When were the Dionne quints born?,"['Five baby girls were born May 28, 1934, to the Dionne family.']"
/level5/org/rm5-1.txt,5,4,Where do the Dionne quints live?,['There is another famous set of quints in Canada.']
/level5/org/rm5-1.txt,5,5,Why do so few quints live?,['Most quints are so tiny that their hearts and lungs are not big enough to keep them alive.']
/level5/org/rm5-10.txt,5,1,Who are stockholders?,['Those who own stock become part owners of the companies.']
/level5/org/rm5-10.txt,5,2,What is the stock market?,
/level5/org/rm5-10.txt,5,3,When did the stock market crash?,"['(NEW YORK, October 29,1929) -']"
/level5/org/rm5-10.txt,5,4,Where is the stock market?,"['(NEW YORK, October 29,1929) -']"
/level5/org/rm5-10.txt,5,5,Why did the stock market crash?,
/level5/org/rm5-11.txt,5,1,Who received a surprise?,
/level5/org/rm5-11.txt,5,2,What did they hear?,"['Through their earphones, they heard the sound of human voices.']"
/level5/org/rm5-11.txt,5,3,When did the surprise happen?,"['Last night, most sailors at sea were too busy to think about Christmas Eve.']"
/level5/org/rm5-11.txt,5,4,What is this method of sending voices and music called?,"['This method of sending voices and music is called a ""broadcast.""']"
/level5/org/rm5-11.txt,5,5,Why were the sounds a surprise?,['Never before had the sound of the human voice been carried over their wireless machines.']
/level5/org/rm5-12.txt,5,1,Who has a spacecraft named for him?,
/level5/org/rm5-12.txt,5,2,What planet will Voyager 2 pass this year?,"['In August, we will see close-up pictures of the planet Neptune for the first time.', ' It will pass within 3,000 miles of Neptune.']"
/level5/org/rm5-12.txt,5,3,When will a huge telescope be sent into outer space?,"['Sometime in 1990, a huge telescope will be sent into outer space.']"
/level5/org/rm5-12.txt,5,4,Where will Voyager 2 go after Neptune?,['Neptune will be its last stop before it leaves our solar system.']
/level5/org/rm5-12.txt,5,5,Why will the huge telescope take great photos?,['It may see all the way to the edge of the universe.']
/level5/org/rm5-13.txt,5,1,"Who is the youngest person to have her own art show in Washington, D.C.?",['Wang is the youngest person to ever receive this honor.']
/level5/org/rm5-13.txt,5,2,What does Wang like to paint?,['Her favorite subjects to paint are animals.']
/level5/org/rm5-13.txt,5,3,When did Wang begin to paint?,['Wang started to paint at age 2 1/2.']
/level5/org/rm5-13.txt,5,4,Where does Wang live?,['Wang Yani is 14 years old and lives in China.']
/level5/org/rm5-13.txt,5,5,Why did Wang once get upset?,"[""When she was a little girl, her art teacher didn't like her paintings.""]"
/level5/org/rm5-14.txt,5,1,"Who is the first woman mayor of El Paso, Texas?",['Her name is Suzie Azar.']
/level5/org/rm5-14.txt,5,2,What other cities in Texas have women mayors?,"['The other cities are Houston, Dallas, San Antonio, Galveston, and Corpus Christi.']"
/level5/org/rm5-14.txt,5,3,When was Suzie Azar elected mayor?,
/level5/org/rm5-14.txt,5,4,Where did she serve for four years before becoming mayor?,['She has also been a member of the city council for four years.']
/level5/org/rm5-14.txt,5,5,Why have Texas women always been strong?,"['More than 100 years ago, Texas women were running farms and working on their ranches.', 'They have always had to do many of the chores that men do.']"
/level5/org/rm5-15.txt,5,1,Who is the new queen of tennis?,['Young Chris Evert has won a big tournament in England called Wimbledon.']
/level5/org/rm5-15.txt,5,2,What is the name of the tournament she won?,['Young Chris Evert has won a big tournament in England called Wimbledon.']
/level5/org/rm5-15.txt,5,3,When did Chris start playing tennis?,"['She is only 18, but she has been playing tennis since she was four.']"
/level5/org/rm5-15.txt,5,4,Where does she live?,['Her home is in Florida.']
/level5/org/rm5-15.txt,5,5,Why do the crowds like to cheer for her?,"['Chris always keeps her cool.', ""Even when she misses the ball, she doesn't get upset.""]"
/level5/org/rm5-16.txt,5,1,Who makes Coke?,
/level5/org/rm5-16.txt,5,2,What is the old Coke called now?,"['It will also bring back the old and call it ""Classic Coke.""']"
/level5/org/rm5-16.txt,5,3,When did Coca-Cola stop selling old Coke?,"['Just over two months ago, Coca-Cola announced it would stop selling the popular drink.']"
/level5/org/rm5-16.txt,5,4,Where can you find Coke?,['The old Coke is back on the shelves of supermarkets!']
/level5/org/rm5-16.txt,5,5,Why did Coca-Cola bring back the old Coke?,"['But customers were shocked and upset, and most of them said they did not like the new drink as well.']"
/level5/org/rm5-17.txt,5,1,Who will have a smooth train ride?,
/level5/org/rm5-17.txt,5,2,What is the Orient Express?,
/level5/org/rm5-17.txt,5,3,When will the guests reach Romania?,['The train trip to Romania should take about eight hours.']
/level5/org/rm5-17.txt,5,4,Where will the second train take guests?,['Then they will board a second train that will take them as far as Turkey.']
/level5/org/rm5-17.txt,5,5,Why is the train ride smooth?,"[""Each of the train's cars have strong springs which give passengers a smooth ride.""]"
/level5/org/rm5-18.txt,5,1,Who found the Titanic?,['The ship was found by a team of French and American divers.']
/level5/org/rm5-18.txt,5,2,What was used to spot the ship?,"['Since no person could swim in waters that deep, the divers used TV cameras to spot the wreck.']"
/level5/org/rm5-18.txt,5,3,When did the Titanic sink?,['This is the famous ship that sank in 1912 on its first sea voyage.']
/level5/org/rm5-18.txt,5,4,Where was the ship found?,['It is south of a place in Canada called Newfoundland.']
/level5/org/rm5-18.txt,5,5,Why is the location of the ship a secret?,"[""They don't want looters to try and steal its treasures.""]"
/level5/org/rm5-19.txt,5,1,Who has won seven gold medals?,['Mark Spitz has set a world record for winning.']
/level5/org/rm5-19.txt,5,2,What other big event did the United States win?,['One of its team members has won the gold medal in the marathon.']
/level5/org/rm5-19.txt,5,3,When was the last time the United States won the gold medal in a marathon?,['It is the first time someone from the United States has won this race since 1908.']
/level5/org/rm5-19.txt,5,4,Where were these Olympic games held?,"['(MUNICH, GERMANY, September 4, 1972) -']"
/level5/org/rm5-19.txt,5,5,Why is the United States disappointed?,[' The United States lost the gold medal in basketball to the team from Russia.']
/level5/org/rm5-2.txt,5,1,"Who gave 6,457 books to the new library?","['To give it a boost, Thomas Jefferson gave 6,457 of his books.']"
/level5/org/rm5-2.txt,5,2,What is the name of our national library?,
/level5/org/rm5-2.txt,5,3,When did this library burn down?,"[""It was 150 years ago this year that our nation's biggest library burned to the ground.""]"
/level5/org/rm5-2.txt,5,4,Where can this library be found?,"['(WASHINGTON, D.C., 1964) -']"
/level5/org/rm5-2.txt,5,5,"Why were some early people called ""men of the written tablets""?",
/level5/org/rm5-20.txt,5,1,Who is a deaf and blind student who finished college?,['Her name is Helen Keller.']
/level5/org/rm5-20.txt,5,2,What is the name of her special friend?,"['She always attends classes with her special friend, Anne Sullivan.']"
/level5/org/rm5-20.txt,5,3,When did Helen lose her sight and hearing?,"['When she was two years old, she became very ill.']"
/level5/org/rm5-20.txt,5,4,Where did Helen go to college?,['She has finished all her courses at Radcliffe College.']
/level5/org/rm5-20.txt,5,5,Why is Helen able to understand her teachers?,
/level5/org/rm5-21.txt,5,1,Who displayed a new flag design?,['President Dwight Eisenhower displayed a new flag design.']
/level5/org/rm5-21.txt,5,2,What is the 50th state?,['The islands of Hawaii were given the rights of statehood today.']
/level5/org/rm5-21.txt,5,3,When was the last state added before Alaska?,['It was the first new state since Arizona in 1912.']
/level5/org/rm5-21.txt,5,4,Where is Hawaii?,['Eight islands in the middle of the Pacific Ocean have become our 50th state.']
/level5/org/rm5-21.txt,5,5,Why is it better to be a state than a territory?,"['That means the United States owned them, but the people could not vote or have certain other rights.']"
/level5/org/rm5-22.txt,5,1,Who is about to receive a shipment of hula hoops?,
/level5/org/rm5-22.txt,5,2,What company has sold 30 million hula hoops?,"['In the past few months, the Wham-O Company has sold 30 million hoops in the United States.']"
/level5/org/rm5-22.txt,5,3,When will hula hoops be sent to the South Pole?,"['Sometime this month, the latest fad will reach the South Pole.', 'A shipment of hula hoops is expected to arrive any day.']"
/level5/org/rm5-22.txt,5,4,Where did the hula hoop start?,"['This simple, round piece of plastic was first made in Australia.']"
/level5/org/rm5-22.txt,5,5,Why do you think the price of hula hoops has dropped so much?,
/level5/org/rm5-23.txt,5,1,Who played in the first World Series?,"['After a long and exciting series of games, the Boston team has beaten Pittsburgh.']"
/level5/org/rm5-23.txt,5,2,What are the names of the two baseball leagues?,['The best team from the National League will play the best team from the newly formed American League.']
/level5/org/rm5-23.txt,5,3,When was the turning point for Boston?,['Many fans say that the turning point was the second game which Boston won by a score of 3-0.']
/level5/org/rm5-23.txt,5,4,Where was the final World Series game played?,['Perhaps the Boston team had more desire to win because they played the final game in their home town.']
/level5/org/rm5-23.txt,5,5,Why is Cy Young the hero of the Boston team?,['He won two of the games for his team with his great pitching.']
/level5/org/rm5-24.txt,5,1,Who says they flew in a heavier-than-air machine?,['The two brothers are named Orville and Wilbur Wright.']
/level5/org/rm5-24.txt,5,2,What did they use to control the machine?,['The brothers said that they used movable parts on the wings to control it.']
/level5/org/rm5-24.txt,5,3,When did they say they first flew this machine?,['They say that they used a machine to fly today.']
/level5/org/rm5-24.txt,5,4,Where do they live?,"['Not much is known about the Wright brothers, except that they own a bicycle repair shop in Dayton, Ohio.']"
/level5/org/rm5-24.txt,5,5,Why is this claim hard to believe?,"['Just a few months ago, Mr. Simon Newcomb proved that it is not possible to fly.']"
/level5/org/rm5-25.txt,5,1,Who drove the first New York subway?,"['A train that runs underground made its first trip through New York today.', 'Mayor McClellan was there to drive the first train.']"
/level5/org/rm5-25.txt,5,2,What is a subway?,['It was built in 1863.']
/level5/org/rm5-25.txt,5,3,When was the world's first subway built?,['It was built in 1863.']
/level5/org/rm5-25.txt,5,4,Where is another city in the United States with a subway?,['It was built in 1863.']
/level5/org/rm5-25.txt,5,5,Why is the subway useful?,['Now people will be able to get to work faster.']
/level5/org/rm5-26.txt,5,1,Who heads the team that found the cause of yellow fever?,['Major Walter Reed heads the team that discovered the cause.']
/level5/org/rm5-26.txt,5,2,What carries the yellow fever disease?,['A team of army doctors has learned that the disease is carried by a certain kind of mosquito.']
/level5/org/rm5-26.txt,5,3,When did the team find the cause for yellow fever?,"['(HAVANA, CUBA, February 22, 1902) -']"
/level5/org/rm5-26.txt,5,4,Where have many cases of the fever been reported?,['Many cases have been reported in Cuba and the Philippine Islands.']
/level5/org/rm5-26.txt,5,5,Why did Dr. Lazear die?,"['One of their team members, Dr. Jesse Lazear, died when he was bit while he worked in his lab.']"
/level5/org/rm5-27.txt,5,1,Who went into space and came back safely?,['Two small monkeys have made a safe splashdown after their first trip into space.']
/level5/org/rm5-27.txt,5,2,What kind of animals are they?,['Two small monkeys have made a safe splashdown after their first trip into space.']
/level5/org/rm5-27.txt,5,3,When did they safely land back on Earth?,"['(Atlantic Ocean, May 28,1959) -']"
